@relation 'refined_final_refactor-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,21'

@attribute anon numeric
@attribute file numeric
@attribute kernel numeric
@attribute kernel_stack numeric
@attribute pagetables numeric
@attribute percpu numeric
@attribute sock numeric
@attribute vmalloc numeric
@attribute shmem numeric
@attribute file_mapped numeric
@attribute file_dirty numeric
@attribute file_writeback numeric
@attribute swapcached numeric
@attribute inactive_anon numeric
@attribute active_anon numeric
@attribute inactive_file numeric
@attribute active_file numeric
@attribute slab numeric
@attribute memory.swap.current numeric
@attribute memory.current numeric
@attribute usage_usec_delta numeric
@attribute user_usec_delta numeric
@attribute system_usec_delta numeric
@attribute nr_throttled/sec numeric
@attribute throttled_usec/sec numeric
@attribute rbytes/sec numeric
@attribute wbytes/sec numeric
@attribute rios/sec numeric
@attribute wios/sec numeric
@attribute workingset_refault_anon/sec numeric
@attribute workingset_refault_file/sec numeric
@attribute workingset_activate_anon/sec numeric
@attribute workingset_activate_file/sec numeric
@attribute workingset_restore_anon/sec numeric
@attribute workingset_restore_file/sec numeric
@attribute pgscan/sec numeric
@attribute pgsteal/sec numeric
@attribute pgscan_kswapd/sec numeric
@attribute pgscan_direct/sec numeric
@attribute pgsteal_kswapd/sec numeric
@attribute pgsteal_direct/sec numeric
@attribute pgfault/sec numeric
@attribute pgmajfault/sec numeric
@attribute pgrefill/sec numeric
@attribute pgactivate/sec numeric
@attribute rx_bytes/sec numeric
@attribute tx_packets/sec numeric
@attribute rx_packets/sec numeric
@attribute tx_bytes/sec numeric
@attribute slab_reclaimable_ratio numeric
@attribute slab_unreclaimable_ratio numeric
@attribute status {0,1,2,3}

@data
21565440,1249173504,44589056,7094272,7421952,6040,124420096,8192,196608,635457536,0,0,2682880,5873664,18448384,767410176,481419264,29632272,17928192,1442246656,3416084,66528,3349555,0.88,225235.09,641252840.39,2592310.96,5666.72,632.89,262.29,133264.29,33.66,4426.71,33.66,4415.58,179700.21,165376.2,111178.18,68522.03,103551.32,61824.88,15967.11,698.17,19397.36,8656.99,803381530.43,65928.12,75631.04,4536872.34,0.8,0.2,2
21090304,1294966784,41938944,7094272,7458816,6040,161181696,8192,196608,644673536,0,0,49152,2097152,19238912,494997504,799772672,26943792,23076864,1519226880,857770,10725,847044,0,0,541896163.31,9660174.64,4515.2,2358.44,18.65,99281.86,0,3329.56,0,3327.23,21792.56,17229.56,21792.56,0,17229.56,0,12568.64,243.66,1987.71,121.24,711623071.45,62177.51,68971.87,4402803.78,0.78,0.22,2
21024768,1482592256,41705472,7094272,7200768,6040,186388480,8192,196608,725274624,0,0,413696,3719168,17891328,678969344,803381248,26965632,14467072,1732128768,2646118,116907,2529211,0,0,796068383.95,4653071.4,6684.89,1136,217.3,131018.34,9.07,5307.78,9.07,5246.93,212006.42,190808.95,202729.81,9276.61,182053.86,8755.09,18408.1,449.34,36672.21,2126.51,1028150904.83,92808.41,109111.16,6378013,0.78,0.22,2
20992000,1906286592,55373824,7094272,7049216,6040,162734080,8192,196608,376840192,0,188416,1875968,4673536,6828032,692568064,1213358080,40779072,21049344,2147303424,5511005,207572,5303432,0,0,795072196.09,2153909.86,6639.62,525.86,413.72,193702.78,21.41,10589.9,21.41,10588.81,210658.67,196464.53,0,210658.67,0,196464.53,20897.46,577.57,14778.79,10285.24,1029044439.99,28138.24,31271.25,1919468.05,0.85,0.15,2
20373504,1943166976,54837248,7094272,6950912,6040,128122880,8192,196608,671408128,0,0,360448,10170368,10739712,1191976960,750874624,40349936,16781312,2146840576,2592458,76330,2516128,0,0,754289237.47,2829722.22,6406.28,690.85,312.06,183834.8,32.79,8002.44,32.79,7983.16,189376.26,181839.78,0,189376.26,0,181839.78,17926.62,435.49,11261.51,8178.72,996650643.52,91205.72,105380.69,6242238.83,0.85,0.15,2
19623936,1963802624,55336960,7094272,7188480,6040,106737664,8192,196608,665767936,0,0,839680,9633792,11022336,229588992,1733914624,40600536,20004864,2146336768,2694056,88168,2605888,0,0,814016706.41,3391977,6708.84,828.12,332.96,198371.15,64.96,10020.58,64.96,10012.04,220574.48,197926.1,0,220574.48,0,197926.1,19822.53,464.73,14624.05,16923.92,1039043457.15,50334.51,57841.78,3472188.03,0.85,0.15,2
19619840,661168128,32620544,5816320,5349376,5560,236187648,8192,159744,456273920,102400,0,442368,8130560,12025856,331427840,329392128,21075552,5251072,950497280,4026441,62292,3964149,0,0,519126905.37,135297.65,4324.41,33.03,166.4,119872.86,5.96,1766.08,5.96,1763.84,226666.92,211484.53,120251.86,106415.07,105290.5,106194.03,12607.91,307.47,25108.77,1059.99,611433766.94,13676.59,15040.33,919996.59,0.77,0.23,2
13893632,1983979520,40927232,4521984,4632576,6240,104611840,16384,126976,334000128,0,28672,708608,3919872,10321920,722427904,1261293568,31355888,8302592,2145296384,5219621,102776,5116846,0,0,976951238.41,220509.5,7992.92,53.84,407.12,238113.46,11.11,10911.71,11.11,10904.24,244031.32,243416.52,0,244031.32,0,243416.52,26855.21,546.4,19460.03,512.3,1254317393.54,20274.08,21722.27,1358908.43,0.88,0.12,2
12853248,1987600384,41324544,4456448,4169728,5240,104108032,8192,122880,286482432,0,20480,479232,3223552,9158656,933167104,1054179328,32383064,5898240,2146353152,5323705,64316,5259389,1.31,386104.6,664932122.27,96943.01,5553.09,23.67,324.02,161976.48,4.7,5244.28,4.7,5244.28,167670.07,167268.1,0,167670.07,0,167268.1,18314.69,463.02,13179.54,343.37,912107857.97,46288.82,48093.01,3073238.84,0.88,0.12,2
12173312,2003021824,49745920,4505600,4091904,6080,82079744,16384,122880,274632704,0,49152,5763072,3526656,7802880,937123840,1065627648,40738392,13832192,2147483648,4948707,64933,4883773,0,0,991270823.67,96012.15,8062.91,23.44,329.58,241697.68,23.44,10850.71,23.44,10849.3,246593.5,246167.94,0,246593.5,0,246167.94,24445.58,443.75,19363.64,438.5,1224789554.12,21517.94,22933.87,1439993.72,0.91,0.09,2
8265728,2060832768,40632320,4440064,3371008,5080,37576704,8192,122880,109584384,102400,0,176128,2117632,6438912,29310976,2031304704,32525248,7671808,2147475456,10364840,457357,9907483,1.25,38637.16,557199356.29,16306402.03,4464.32,107.86,55.38,135933.21,17.85,5938.15,17.85,5937.77,139383.34,139151.21,0,139383.34,0,139151.21,14036.11,163.63,11372.87,274,701322168.41,11838.97,12447.56,791187.9,0.89,0.11,2
3715072,2102513664,39624704,4440064,2928640,5080,843776,8192,122880,4227072,0,0,159744,1171456,2822144,640557056,1461743616,31953592,13828096,2147196928,5844057,131456,5712600,0,0,1151367781.66,170314.56,8947.38,41.58,60.75,281040.38,6.5,13675.6,6.5,13675.6,281436.34,281113.96,0,281436.34,0,281113.96,31102.19,168.72,23223.76,191.99,1466834850.52,25139.73,25981.78,1679856.99,0.89,0.11,2
3641344,2096410624,39124992,4505600,3190784,6080,7487488,16384,126976,7634944,0,0,36864,1146880,2658304,345509888,1750691840,30964056,14913536,2147414016,6047055,149548,5897506,0,0,1231435925.09,326484.88,9458.16,79.71,44.48,300588.47,7.28,16174.82,7.28,16172.83,301266.98,300902.01,0,301266.98,0,300902.01,33512.68,167.02,24757.34,176.78,1551909994.53,25867.96,26635.94,1729024.96,0.88,0.12,2
3387392,2092896256,48467968,4505600,3043328,6080,1445888,16384,122880,4947968,0,0,1314816,0,3547136,1128886272,963813376,40453504,15396864,2146578432,6152494,226178,5926316,0,0,1160897740.66,346188.07,9069.98,84.52,78.02,283340.22,5.85,16708.51,5.85,16656.01,283833.68,283428.15,0,283833.68,0,283428.15,31599.71,201.54,26323.15,222.35,1493089996.02,26039.85,26965.49,1739913.44,0.91,0.09,2
15335424,2023854080,103366656,4440064,3006464,5080,0,8192,155648,1617920,8192,0,7188480,11567104,5877760,2010791936,12906496,95625472,19505152,2144534528,4210694,472076,3738617,0,0,60311.2,53501869.29,14.01,91.43,12.59,1.9,0.95,0.95,0.95,0.24,13101.88,13101.88,0,13101.88,0,13101.88,750.47,6.17,2.85,0,126534.96,1329.47,886.31,962571.02,0.96,0.04,2
18051072,2008100864,65433600,4440064,3682304,5080,52645888,8192,155648,231841792,233472,0,8409088,11567104,8597504,588222464,1419640832,57016272,18939904,2146189312,2972090,123114,2848977,0.34,81675.86,472650580.57,0,3836.02,0,179,115214.21,7.4,115214.21,7.4,115214.21,116841.68,116508.25,0,116841.68,0,116508.25,13704.5,179.34,9.42,14.8,650626370.67,11879.18,13018.11,1368834.05,0.93,0.07,2
22454272,1965236224,50593792,4489216,4526080,5560,105381888,8192,139264,393490432,253952,286720,10690560,851968,7647232,1226944512,738062336,41215872,20590592,2147442688,3975031,116677,3858353,1.26,577625.68,265797929.12,773854.59,2236.46,188.93,149.68,64778.87,6.79,37090.03,6.79,37090.03,77160.66,67479.22,0,77160.66,0,67479.22,8110.13,188.93,122506.21,9075.15,398822940.75,7880.19,8469.37,975591.13,0.9,0.1,2
26927104,1979322368,54239232,6275072,5218304,5720,78512128,8192,172032,241958912,253952,229376,11202560,15994880,4177920,1694003200,284971008,42348056,22020096,2146873344,3283413,89882,3193532,0.3,56333.46,438854336.02,1468286.81,3557.88,358.47,70.66,107065.42,13.4,4786.48,13.4,4786.48,107246.64,106153.87,0,107246.64,0,106153.87,12806.19,166.9,1076.32,1395.8,561631201.74,10233.56,10812.22,1130692.06,0.88,0.12,2
22487040,2066944000,50520064,5324800,3559424,5400,0,8192,172032,2854912,253952,0,4931584,13352960,9961472,1147351040,919420928,41299544,14020608,2140876800,1088240,110389,977851,0,0,563192472.25,2062603.84,6066.68,503.57,1499.67,135879.95,1075.13,6289.05,1075.13,6289.05,116738.95,117878.41,0,116738.95,0,117878.41,18293.76,1303.94,5117.44,1040.21,724480676.14,15881.61,15094.1,2659987.69,0.89,0.11,2
19124224,2066944000,48275456,4440064,2961408,5080,0,8192,172032,2854912,253952,0,3534848,12001280,7815168,1147351040,919420928,40571616,10612736,2134904832,444824,146591,298232,0,0,2338866.61,0,571.01,0,562.02,0,166.36,0,166.36,0,0,0,0,0,0,0,2263.82,503.57,0,0,1308285.97,13747.01,9163.17,5286344.71,0.91,0.09,2
19660800,2066944000,48291840,4440064,2961408,5080,0,8192,172032,2854912,253952,0,3567616,12001280,8392704,1147351040,919420928,40594304,10350592,2135457792,419170,142243,276927,0,0,547214.73,0,133.6,0,133.6,0,40.56,0,40.56,0,0,0,0,0,0,0,322.07,64.41,0,0,1373364.03,14428.51,9619.01,5546191.28,0.91,0.09,2
19861504,2066944000,48295936,4440064,2961408,5080,0,8192,172032,2854912,253952,0,3592192,12001280,8589312,1147351040,919420928,40594304,10350592,2135695360,391619,137662,253957,0,0,397447.52,0,97.03,0,97.03,0,28.09,0,28.09,0,0,0,0,0,0,0,137.89,61.28,0,0,1512334.69,15890.44,10591.93,5980197.59,0.91,0.09,2
20144128,2066944000,48336896,4440064,2961408,5080,0,8192,172032,2854912,4096,0,3596288,12001280,8876032,1147351040,919420928,40632984,9826304,2135994368,405957,150306,255652,0,0,363230.59,0,88.68,0,88.68,0,2.46,0,2.46,0,0,0,0,0,0,0,172.43,34.49,0,0,1346448.02,14144.36,9429.57,5662321.38,0.91,0.09,2
20365312,2066944000,48295936,4440064,2961408,5080,0,8192,172032,2859008,4096,0,3600384,12001280,9076736,1147351040,919420928,40587408,9826304,2137436160,416716,150777,265939,0,0,324364.8,0,79.19,0,79.19,0,24,0,24,0,0,0,0,0,0,0,160.78,47.99,0,0,1380179.79,14494.28,9663.66,5732546.87,0.91,0.09,2
20578304,2066944000,48291840,4440064,2961408,5080,0,8192,172032,2859008,4096,0,3608576,12001280,9297920,1147351040,919420928,40574384,9826304,2136842240,397800,149052,248747,0,0,164746.1,0,40.22,0,40.22,0,2.51,0,2.51,0,0,0,0,0,0,0,130.72,12.57,0,0,1471852.69,15460.03,10306.69,6237151.84,0.91,0.09,2
20672512,2066944000,48279552,4440064,2961408,5080,0,8192,172032,2859008,4096,0,3616768,12001280,9400320,1147351040,919420928,40579168,9826304,2136727552,396222,122732,273490,0,0,103376.39,0,25.24,0,25.24,0,0,0,0,0,0,0,0,0,0,0,58.05,5.05,0,0,1469350.52,15435.79,10289.69,6168309.68,0.91,0.09,2
20840448,2066944000,48312320,4440064,2961408,5080,0,8192,172032,2859008,4096,0,3624960,12001280,9564160,1147351040,919420928,40607776,9564160,2137182208,410131,164589,245543,0,0,139818.74,0,34.14,0,34.14,0,12.19,0,12.19,0,0,0,0,0,0,0,114.6,26.82,0,0,1436187.46,15082.99,10055.32,6067490.63,0.91,0.09,2
21065728,2066944000,48304128,4440064,2961408,5080,0,8192,172032,2859008,4096,0,3629056,12001280,9777152,1147351040,919420928,40584040,9564160,2137387008,415550,114554,300996,0,0,49284.08,0,12.03,0,12.03,0,0,0,0,0,0,0,0,0,0,0,132.35,4.81,0,0,1406345.81,14765.97,9844.78,5877321.62,0.91,0.09,2
21184512,2066944000,48279552,4440064,2961408,5080,0,8192,172032,2859008,4096,0,3629056,12001280,9916416,1147351040,919420928,40572952,9564160,2137247744,376093,130758,245335,0,0,43563.69,0,10.64,0,10.64,0,7.98,0,7.98,0,0,0,0,0,0,0,93.06,5.32,0,0,1510238.16,15863.1,10574.51,6301818.96,0.91,0.09,2
21266432,2066944000,48304128,4440064,2961408,5080,0,8192,172032,2859008,4096,0,3629056,12001280,9998336,1147351040,919420928,40588064,9564160,2138099712,409499,124109,285390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.84,0,0,0,1410823.96,14813.22,9875.48,5898615.14,0.91,0.09,2
21385216,2066944000,48295936,4440064,2961408,5080,0,8192,172032,2859008,4096,0,3629056,12001280,10117120,1147351040,919420928,40581944,9564160,2137444352,386726,134618,252108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.99,0,0,0,1507392.83,15832.92,10550.11,6538841.45,0.91,0.09,2
21483520,2066944000,48271360,4440064,2961408,5080,0,8192,172032,2859008,4096,0,3629056,12001280,10215424,1147351040,919420928,40566544,9564160,2137767936,389911,130959,258951,0,0,42019.85,0,10.26,0,10.26,0,0,0,0,0,0,0,0,0,0,0,71.81,2.56,0,0,1474669.86,15483.02,10320.3,6459651.05,0.91,0.09,2
21598208,2066944000,48271360,4440064,2961408,5080,0,8192,172032,2859008,4096,0,3629056,12001280,10326016,1147351040,919420928,40564672,9564160,2137628672,391664,120352,271313,0,0,104579.44,0,25.53,0,25.53,0,25.53,0,25.53,0,0,0,0,0,0,0,86.81,10.21,0,0,1531080.21,16075,10715.82,6445203.03,0.91,0.09,2
21684224,2066944000,48259072,4440064,2961408,5080,0,8192,172032,2859008,4096,0,3629056,12001280,10412032,1147351040,919420928,40563096,9564160,2137444352,361675,145542,216132,0,0,90600.68,0,22.12,0,22.12,0,2.76,0,2.76,0,0,0,0,0,0,0,58.06,13.82,0,0,1574225.48,16517.59,11012.65,6930788.69,0.91,0.09,2
21778432,2066944000,48279552,4440064,2961408,5080,0,8192,172032,2859008,0,0,3629056,12001280,10506240,1147351040,919420928,40576120,9564160,2137571328,395653,187374,208279,0,0,82820.05,0,20.22,0,20.22,0,10.11,0,10.11,0,0,0,0,0,0,0,58.13,12.64,0,0,1482556.68,15559.09,10372.73,6407511.13,0.91,0.09,2
21876736,2066944000,48263168,4440064,2961408,5080,0,8192,172032,2859008,4096,0,3633152,12001280,10600448,1147351040,919420928,40565736,9564160,2137653248,369894,162260,207634,0,0,44293.77,0,10.81,0,10.81,0,0,0,0,0,0,0,0,0,0,0,64.88,10.81,0,0,1539838.44,16155.98,10770.65,6990194.49,0.91,0.09,2
21893120,2066944000,48283648,4440064,2961408,5080,0,8192,172032,2859008,4096,0,3633152,12001280,10620928,1147351040,919420928,40576616,9564160,2137677824,387665,134781,252885,0,0,42263.29,0,10.32,0,10.32,0,10.32,0,10.32,0,0,0,0,0,0,0,10.32,2.58,0,0,1470669.26,15430.85,10287.23,6415139.36,0.91,0.09,2
22077440,2066944000,48263168,4440064,2961408,5080,0,8192,172032,2859008,4096,0,3633152,12001280,10805248,1147351040,919420928,40560248,9564160,2137841664,351656,120044,231611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.97,0,0,0,1561073.89,16379.64,10919.76,6908583.96,0.91,0.09,2
22192128,2066944000,48259072,4440064,2961408,5080,0,8192,172032,2859008,4096,0,3633152,12001280,10919936,1147351040,919420928,40560248,9564160,2137952256,385337,147472,237865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.66,0,0,0,1530255.33,16053.48,10702.32,6957006.46,0.91,0.09,2
22241280,2066944000,48267264,4440064,2961408,5080,0,8192,172032,2859008,4096,0,3633152,12001280,10969088,1147351040,919420928,40565768,9564160,2138288128,375832,153845,221988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.93,0,0,0,1518883.44,15932.65,10621.77,6806722.15,0.91,0.09,2
22347776,2066944000,48263168,4440064,2961408,5080,0,8192,172032,2859008,4096,0,3637248,12001280,11075584,1147351040,919420928,40563808,9564160,2138378240,396922,162702,234219,0,0,30958.22,0,7.56,0,7.56,0,7.56,0,7.56,0,0,0,0,0,0,0,68.02,5.04,0,0,1441101.78,15116.32,10077.55,6628251.9,0.91,0.09,2
22380544,2066944000,48259072,4440064,2961408,5080,0,8192,172032,2859008,4096,0,3637248,12001280,11108352,1147351040,919420928,40565448,9564160,2138152960,404355,128674,275682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.78,0,0,0,1433154.04,15031.35,10020.9,6604820.02,0.91,0.09,2
22470656,2066944000,48263168,4440064,2961408,5080,0,8192,172032,2859008,4096,0,3657728,12001280,11198464,1147351040,919420928,40569904,9564160,2138505216,396991,153140,243850,0,0,175399.44,0,42.82,0,42.82,0,30.23,0,30.23,0,0,0,0,0,0,0,65.49,22.67,0,0,1475695.92,15476.42,10317.61,6741706.99,0.91,0.09,2
22519808,2066944000,48263168,4440064,2961408,5080,0,8192,172032,2859008,4096,0,3661824,12001280,11251712,1147351040,919420928,40565720,9564160,2138558464,381477,128829,252648,0,0,96634.92,0,23.59,0,23.59,0,10.49,0,10.49,0,0,0,0,0,0,0,31.46,13.11,0,0,1478736.59,15508.14,10338.76,6728615.36,0.91,0.09,2
22573056,2066944000,48259072,4440064,2961408,5080,0,8192,172032,2859008,4096,0,3670016,12001280,11304960,1147351040,919420928,40561464,9564160,2138337280,404479,113808,290671,0,0,121519.29,0,29.67,0,29.67,0,0,0,0,0,0,0,0,0,0,0,32.14,24.72,0,0,1424489.28,14937.73,9958.49,6650154.89,0.91,0.09,2
22630400,2066944000,48275456,4440064,2961408,5080,0,8192,172032,2859008,4096,0,3670016,12001280,11362304,1147351040,919420928,40567672,9564160,2138927104,382258,100186,282073,0,0,42861.1,0,10.46,0,10.46,0,0,0,0,0,0,0,0,0,0,0,52.32,10.46,0,0,1537171.23,16120,10746.67,6993520.08,0.91,0.09,2
22691840,2066944000,48267264,4440064,2961408,5080,0,8192,172032,2859008,0,0,3665920,12001280,11419648,1147351040,919420928,40575336,9564160,2138476544,383082,147863,235218,0,0,117614.51,0,28.71,0,28.71,0,7.83,0,7.83,0,0,0,0,0,0,0,39.16,26.1,0,0,1456231.3,15270.88,10180.59,6659649.89,0.91,0.09,2
22724608,2066944000,48267264,4440064,2961408,5080,0,8192,172032,2859008,4096,0,3665920,12001280,11452416,1147351040,919420928,40561952,9306112,2138750976,390992,89483,301510,0,0,41903.67,0,10.23,0,10.23,0,0,0,0,0,0,0,0,0,0,0,20.46,10.23,0,0,1481089.13,15529.73,10353.15,6893481.2,0.91,0.09,2
22773760,2066944000,48263168,4440064,2961408,5080,0,8192,172032,2859008,4096,0,3670016,12001280,11505664,1147351040,919420928,40560848,9306112,2138546176,381385,149542,231843,0,0,96658.23,0,23.6,0,23.6,0,20.98,0,20.98,0,0,0,0,0,0,0,31.46,5.24,0,0,1450945.89,15212.97,10141.98,6824741.4,0.91,0.09,2
22831104,2066944000,48263168,4440064,2961408,5080,0,8192,172032,2859008,4096,0,3670016,12001280,11563008,1147351040,919420928,40565536,9306112,2138615808,390787,136027,254759,0,0,125776.96,0,30.71,0,30.71,0,28.15,0,28.15,0,0,0,0,0,0,0,35.83,12.79,0,0,1426296.17,14954.44,9969.63,6719491.69,0.91,0.09,2
22847488,2066944000,48254976,4440064,2961408,5080,0,8192,172032,2859008,4096,0,3670016,12001280,11579392,1147351040,919420928,40561816,9306112,2138611712,385809,111465,274345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.37,0,0,0,1501056.22,15738.36,10492.24,6970405.04,0.91,0.09,2
22921216,2066944000,48271360,4440064,2961408,5080,0,8192,172032,2859008,4096,0,3682304,12001280,11640832,1147351040,919420928,40570784,9306112,2138943488,384694,101593,283101,0,0,159711.35,0,38.99,0,38.99,0,25.99,0,25.99,0,0,0,0,0,0,0,62.39,25.99,0,0,1466916.56,15378.46,10252.3,7056925.76,0.91,0.09,2
22962176,2066944000,48263168,4440064,2961408,5080,0,8192,172032,2859008,4096,0,3694592,12001280,11689984,1147351040,919420928,40565400,9306112,2138726400,385130,88436,296693,0,0,85082.96,0,20.77,0,20.77,0,10.39,0,10.39,0,0,0,0,0,0,0,28.56,7.79,0,0,1478529.33,15501.26,10334.17,6971461.58,0.91,0.09,2
22994944,2066944000,48263168,4440064,2961408,5080,0,8192,172032,2859008,4096,0,3694592,12001280,11722752,1147351040,919420928,40561952,9306112,2139017216,377148,167792,209357,0,0,86883.66,0,21.21,0,21.21,0,10.61,0,10.61,0,0,0,0,0,0,0,21.21,5.3,0,0,1509964.26,15829.33,10552.89,7243281.15,0.91,0.09,2
23019520,2066944000,48275456,4440064,2961408,5080,0,8192,172032,2859008,4096,0,3694592,12001280,11747328,1147351040,919420928,40572360,9306112,2139058176,402108,173779,228328,0,0,40745.27,0,9.95,0,9.95,0,0,0,0,0,0,0,0,0,0,0,14.92,7.46,0,0,1471758.83,15436.15,10285.79,7154242.14,0.91,0.09,2
23019520,2066944000,48267264,4440064,2961408,5080,0,8192,172032,2859008,0,0,3694592,12001280,11747328,1147351040,919420928,40572024,8916992,2138787840,354251,150888,203363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1567095.08,16431.85,10952.69,7492537.78,0.91,0.09,2
23035904,2066944000,48275456,4440064,2961408,5080,0,8192,172032,2859008,0,0,3690496,12001280,11759616,1147351040,919420928,40575608,8351744,2139078656,338053,138135,199919,0,0,36349.33,0,8.87,0,8.87,0,0,0,0,0,0,0,0,0,0,0,11.83,2.96,0,0,1716858.01,17997.18,11998.12,8482445.06,0.91,0.09,2
23068672,2066944000,48263168,4440064,2961408,5080,0,8192,172032,2859008,0,0,3690496,12001280,11792384,1147351040,919420928,40562920,8351744,2139348992,363954,145453,218500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.98,0,0,0,1508141.14,15809.69,10539.79,7414412.26,0.91,0.09,2
23101440,2066944000,48271360,4440064,2961408,5080,0,8192,172032,2859008,0,0,3706880,12001280,11825152,1147351040,919420928,40570376,8351744,2139144192,366580,129478,237103,0,0,44694.2,0,10.91,0,21.82,0,0,0,0,0,0,0,0,0,0,0,21.82,21.82,0,0,1516119.26,15892.85,10595.23,7519122.7,0.91,0.09,2
23142400,2066944000,48267264,4440064,2961408,5080,0,8192,172032,2859008,0,0,3698688,12001280,11857920,1147351040,919420928,40574504,8196096,2138902528,364189,156434,207754,0,0,44987.63,0,10.98,0,10.98,0,10.98,0,10.98,0,0,0,0,0,0,0,27.46,10.98,0,0,1538541.8,16128.99,10752.66,7539695.05,0.91,0.09,2
23142400,2066944000,48263168,4440064,2961408,5080,0,8192,172032,2859008,0,0,3698688,12001280,11857920,1147351040,919420928,40565400,8101888,2138894336,388186,127309,260878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506829.2,15796.55,10531.03,7414275.63,0.91,0.09,2
23175168,2066944000,48263168,4440064,2961408,5080,0,8192,172032,2859008,0,0,3690496,12001280,11882496,1147351040,919420928,40573864,8101888,2138923008,390769,168522,222247,0,0,62891.38,0,15.35,0,15.35,0,2.56,0,2.56,0,0,0,0,0,0,0,20.47,12.8,0,0,1473512.48,15446.47,10297.64,7361320.88,0.91,0.09,2
23191552,2066944000,48283648,4440064,2961408,5080,0,8192,172032,2859008,0,0,3690496,12001280,11898880,1147351040,919420928,40589128,8101888,2138955776,380899,127873,253026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,1517832.81,15909.73,10606.49,7772328.1,0.91,0.09,2
23240704,2066944000,48267264,4440064,2961408,5080,0,8192,172032,2859008,0,0,3690496,12001280,11948032,1147351040,919420928,40572024,8101888,2138992640,382784,129460,253324,0,0,42802.21,0,10.45,0,10.45,0,0,0,0,0,0,0,0,0,0,0,31.35,7.84,0,0,1472822.79,15439.52,10293.01,7377317.23,0.91,0.09,2
23273472,2066944000,48271360,4440064,2961408,5080,0,8192,172032,2859008,0,0,3690496,12001280,11980800,1147351040,919420928,40573864,8101888,2139303936,381953,146807,235146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.94,0,0,0,1518003.52,15912.95,10608.64,7661837.97,0.91,0.09,2
